city_name,year,Clear sky,Cloudy,Drizzle,Moderate Rain,Snow fall,Unknown,mean_annual_temperature
Budapest,2020,62.0,125.0,107.0,59.0,13.0,0.0,12.170491803278688
Budapest,2021,65.0,111.0,126.0,32.0,31.0,0.0,11.37068493150685
Budapest,2022,67.0,133.0,104.0,48.0,13.0,0.0,12.52082191780822
Budapest,2023,59.0,103.0,110.0,66.0,27.0,0.0,12.73972602739726
Budapest,2024,71.0,77.0,101.0,46.0,5.0,1.0,15.339130434782607
Buenos Aires,1980,117.0,102.0,77.0,70.0,0.0,0.0,17.331147540983608
Buenos Aires,1981,112.0,95.0,102.0,56.0,0.0,0.0,16.85890410958904
Buenos Aires,1982,114.0,104.0,88.0,59.0,0.0,0.0,17.193424657534248
Buenos Aires,1983,127.0,101.0,84.0,53.0,0.0,0.0,16.68986301369863
Buenos Aires,1984,109.0,94.0,101.0,62.0,0.0,0.0,16.277322404371585
Buenos Aires,1985,102.0,105.0,98.0,60.0,0.0,0.0,17.067945205479454
Buenos Aires,1986,109.0,110.0,86.0,60.0,0.0,0.0,17.006027397260272
Buenos Aires,1987,106.0,105.0,99.0,55.0,0.0,0.0,16.930410958904112
Buenos Aires,1988,131.0,105.0,77.0,53.0,0.0,0.0,16.256010928961746
Buenos Aires,1989,138.0,108.0,83.0,36.0,0.0,0.0,17.45013698630137
Buenos Aires,1990,122.0,85.0,95.0,63.0,0.0,0.0,16.807671232876714
Buenos Aires,1991,110.0,116.0,88.0,51.0,0.0,0.0,16.855616438356165
Buenos Aires,1992,123.0,106.0,85.0,52.0,0.0,0.0,16.67622950819672
Buenos Aires,1993,139.0,80.0,80.0,66.0,0.0,0.0,16.541643835616437
Buenos Aires,1994,119.0,110.0,70.0,66.0,0.0,0.0,17.035068493150685
Buenos Aires,1995,148.0,97.0,86.0,34.0,0.0,0.0,16.69013698630137
Buenos Aires,1996,141.0,71.0,104.0,50.0,0.0,0.0,17.333333333333332
Buenos Aires,1997,128.0,100.0,82.0,55.0,0.0,0.0,17.434520547945205
Buenos Aires,1998,114.0,115.0,89.0,47.0,0.0,0.0,16.762739726027398
Buenos Aires,1999,127.0,101.0,88.0,49.0,0.0,0.0,16.686575342465755
Buenos Aires,2000,113.0,96.0,101.0,56.0,0.0,0.0,16.8568306010929
Buenos Aires,2001,108.0,91.0,100.0,66.0,0.0,0.0,17.333698630136986
Buenos Aires,2002,110.0,100.0,83.0,72.0,0.0,0.0,16.964657534246577
Buenos Aires,2003,138.0,75.0,82.0,70.0,0.0,0.0,16.770958904109587
Buenos Aires,2004,128.0,115.0,76.0,47.0,0.0,0.0,17.227868852459014
Buenos Aires,2005,128.0,108.0,77.0,52.0,0.0,0.0,17.00904109589041
Buenos Aires,2006,138.0,99.0,76.0,52.0,0.0,0.0,17.3413698630137
Buenos Aires,2007,109.0,109.0,79.0,66.0,2.0,0.0,16.51835616438356
Buenos Aires,2008,157.0,93.0,78.0,38.0,0.0,0.0,17.709562841530055
Buenos Aires,2009,147.0,90.0,71.0,57.0,0.0,0.0,17.11890410958904
Buenos Aires,2010,127.0,109.0,79.0,50.0,0.0,0.0,17.105205479452053
Buenos Aires,2011,154.0,94.0,66.0,51.0,0.0,0.0,17.022739726027396
Buenos Aires,2012,131.0,78.0,90.0,67.0,0.0,0.0,17.615027322404373
Buenos Aires,2013,143.0,104.0,81.0,37.0,0.0,0.0,17.305753424657535
Buenos Aires,2014,107.0,108.0,79.0,71.0,0.0,0.0,17.384657534246575
Buenos Aires,2015,144.0,92.0,86.0,43.0,0.0,0.0,17.827397260273973
Buenos Aires,2016,111.0,117.0,88.0,50.0,0.0,0.0,17.069398907103825
Buenos Aires,2017,107.0,83.0,97.0,77.0,1.0,0.0,18.045479452054796
Buenos Aires,2018,120.0,82.0,99.0,64.0,0.0,0.0,17.577534246575343
Buenos Aires,2019,100.0,97.0,96.0,72.0,0.0,0.0,17.35041095890411
Buenos Aires,2020,148.0,99.0,69.0,50.0,0.0,0.0,17.383333333333333
Buenos Aires,2021,144.0,85.0,81.0,55.0,0.0,0.0,17.48054794520548
Buenos Aires,2022,136.0,103.0,70.0,56.0,0.0,0.0,17.0813698630137
Buenos Aires,2023,115.0,97.0,88.0,65.0,0.0,0.0,18.09315068493151
Buenos Aires,2024,81.0,90.0,76.0,53.0,0.0,1.0,16.766555183946487
Busan,1980,73.0,142.0,74.0,71.0,6.0,0.0,12.58497267759563
Busan,1981,87.0,151.0,63.0,58.0,6.0,0.0,12.946849315068494
Busan,1982,78.0,150.0,72.0,57.0,8.0,0.0,13.580547945205478
Busan,1983,98.0,143.0,56.0,65.0,3.0,0.0,13.475342465753425
Busan,1984,86.0,153.0,66.0,51.0,10.0,0.0,13.04207650273224
Busan,1985,62.0,158.0,67.0,69.0,9.0,0.0,13.343835616438357
Busan,1986,79.0,152.0,70.0,57.0,7.0,0.0,12.863287671232877
Busan,1987,94.0,127.0,69.0,68.0,7.0,0.0,13.501095890410959
Busan,1988,89.0,151.0,76.0,45.0,5.0,0.0,13.448907103825137
Busan,1989,69.0,144.0,82.0,66.0,4.0,0.0,14.076164383561645
Busan,1990,73.0,140.0,85.0,63.0,4.0,0.0,14.572328767123286
Busan,1991,82.0,145.0,66.0,69.0,3.0,0.0,13.520000000000001
Busan,1992,87.0,137.0,80.0,57.0,5.0,0.0,13.810655737704918
Busan,1993,77.0,151.0,72.0,61.0,4.0,0.0,13.100273972602741
Busan,1994,121.0,142.0,65.0,31.0,6.0,0.0,14.464931506849315
Busan,1995,99.0,138.0,74.0,52.0,2.0,0.0,13.52849315068493
Busan,1996,90.0,137.0,79.0,53.0,7.0,0.0,13.385792349726776
Busan,1997,108.0,129.0,67.0,57.0,4.0,0.0,14.06082191780822
Busan,1998,65.0,145.0,84.0,69.0,2.0,0.0,14.818630136986302
Busan,1999,92.0,143.0,56.0,70.0,4.0,0.0,13.885753424657535
Busan,2000,98.0,134.0,74.0,56.0,4.0,0.0,13.815027322404372
Busan,2001,78.0,160.0,70.0,48.0,9.0,0.0,14.1213698630137
Busan,2002,78.0,155.0,70.0,61.0,1.0,0.0,13.89835616438356
Busan,2003,70.0,147.0,68.0,77.0,3.0,0.0,13.840000000000002
Busan,2004,123.0,120.0,68.0,52.0,3.0,0.0,14.631147540983607
Busan,2005,121.0,128.0,58.0,49.0,9.0,0.0,13.786849315068492
Busan,2006,91.0,141.0,67.0,60.0,6.0,0.0,14.126027397260273
Busan,2007,82.0,129.0,101.0,53.0,0.0,0.0,14.748767123287672
Busan,2008,85.0,157.0,76.0,44.0,4.0,0.0,14.254098360655737
Busan,2009,87.0,163.0,60.0,54.0,1.0,0.0,14.170410958904109
Busan,2010,88.0,128.0,72.0,70.0,7.0,0.0,13.946575342465753
Busan,2011,81.0,135.0,87.0,57.0,5.0,0.0,13.608219178082193
Busan,2012,82.0,150.0,69.0,60.0,5.0,0.0,13.509562841530055
Busan,2013,118.0,139.0,66.0,41.0,1.0,0.0,14.308493150684933
Busan,2014,92.0,141.0,71.0,52.0,9.0,0.0,14.127671232876713
Busan,2015,90.0,150.0,66.0,58.0,1.0,0.0,14.171780821917809
Busan,2016,65.0,147.0,79.0,72.0,3.0,0.0,14.545355191256832
Busan,2017,101.0,130.0,80.0,53.0,1.0,0.0,14.269315068493151
Busan,2018,108.0,106.0,77.0,71.0,3.0,0.0,13.953424657534246
Busan,2019,82.0,130.0,89.0,62.0,2.0,0.0,14.485753424657535
Busan,2020,89.0,141.0,64.0,69.0,3.0,0.0,14.10191256830601
Busan,2021,78.0,130.0,87.0,69.0,1.0,0.0,14.705205479452054
Busan,2022,79.0,142.0,88.0,55.0,1.0,0.0,14.383287671232877
Busan,2023,88.0,110.0,90.0,74.0,3.0,0.0,14.857808219178084
Busan,2024,60.0,88.0,83.0,68.0,1.0,1.0,16.86688963210702
Calgary,1980,66.0,119.0,83.0,28.0,70.0,0.0,3.524863387978142
Calgary,1981,74.0,128.0,85.0,30.0,48.0,0.0,5.469041095890411
Calgary,1982,59.0,123.0,63.0,25.0,95.0,0.0,2.1090410958904107
Calgary,1983,60.0,137.0,85.0,20.0,63.0,0.0,3.9947945205479454
Calgary,1984,59.0,149.0,64.0,18.0,76.0,0.0,4.062295081967213
Calgary,1985,69.0,139.0,61.0,19.0,77.0,0.0,3.298082191780822
Calgary,1986,61.0,138.0,80.0,27.0,59.0,0.0,4.737808219178082
Calgary,1987,82.0,138.0,70.0,23.0,52.0,0.0,6.437534246575342
Calgary,1988,77.0,148.0,65.0,20.0,56.0,0.0,5.530054644808743
Calgary,1989,55.0,126.0,87.0,23.0,74.0,0.0,3.694794520547945
Calgary,1990,64.0,119.0,73.0,25.0,84.0,0.0,4.254520547945206
Calgary,1991,63.0,133.0,80.0,28.0,61.0,0.0,4.575616438356164
Calgary,1992,66.0,126.0,70.0,29.0,75.0,0.0,4.55655737704918
Calgary,1993,75.0,123.0,79.0,37.0,51.0,0.0,3.4972602739726026
Calgary,1994,68.0,128.0,72.0,30.0,67.0,0.0,4.427397260273972
Calgary,1995,70.0,123.0,73.0,36.0,63.0,0.0,3.227945205479452
Calgary,1996,48.0,114.0,91.0,20.0,93.0,0.0,1.539344262295082
Calgary,1997,58.0,141.0,95.0,16.0,55.0,0.0,4.317808219178082
Calgary,1998,85.0,131.0,48.0,41.0,60.0,0.0,4.7027397260273975
Calgary,1999,74.0,130.0,74.0,24.0,63.0,0.0,5.173972602739726
Calgary,2000,71.0,131.0,72.0,26.0,66.0,0.0,3.619125683060109
Calgary,2001,84.0,155.0,59.0,20.0,47.0,0.0,4.8780821917808215
Calgary,2002,65.0,146.0,65.0,19.0,70.0,0.0,3.5043835616438352
Calgary,2003,74.0,133.0,61.0,25.0,72.0,0.0,4.107397260273973
Calgary,2004,43.0,158.0,81.0,30.0,54.0,0.0,4.287431693989071
Calgary,2005,80.0,134.0,74.0,30.0,47.0,0.0,4.307397260273973
Calgary,2006,61.0,132.0,85.0,22.0,65.0,0.0,5.071780821917808
Calgary,2007,57.0,144.0,64.0,23.0,77.0,0.0,4.4641095890410964
Calgary,2008,58.0,135.0,72.0,34.0,67.0,0.0,3.66120218579235
Calgary,2009,80.0,118.0,70.0,18.0,79.0,0.0,3.371232876712329
Calgary,2010,62.0,148.0,81.0,21.0,53.0,0.0,3.701643835616438
Calgary,2011,63.0,130.0,77.0,20.0,75.0,0.0,3.3079452054794523
Calgary,2012,57.0,134.0,65.0,31.0,79.0,0.0,4.269398907103825
Calgary,2013,61.0,129.0,74.0,26.0,75.0,0.0,3.7728767123287668
Calgary,2014,55.0,131.0,79.0,29.0,71.0,0.0,3.5408219178082194
Calgary,2015,81.0,127.0,72.0,22.0,63.0,0.0,5.383013698630137
Calgary,2016,59.0,132.0,84.0,38.0,53.0,0.0,5.456830601092896
Calgary,2017,55.0,128.0,84.0,21.0,77.0,0.0,4.647397260273973
Calgary,2018,62.0,110.0,81.0,22.0,90.0,0.0,3.9383561643835616
Calgary,2019,59.0,109.0,80.0,26.0,91.0,0.0,3.286849315068493
Calgary,2020,41.0,128.0,73.0,24.0,100.0,0.0,4.577322404371585
Calgary,2021,70.0,140.0,65.0,17.0,73.0,0.0,4.726301369863013
Calgary,2022,49.0,138.0,57.0,29.0,92.0,0.0,4.624109589041096
Calgary,2023,57.0,129.0,74.0,34.0,71.0,0.0,5.938630136986301
Calgary,2024,39.0,97.0,72.0,30.0,62.0,1.0,6.62876254180602
Charlotte,1980,109.0,87.0,87.0,68.0,15.0,0.0,15.045628415300547
Charlotte,1981,127.0,86.0,84.0,62.0,6.0,0.0,14.916986301369862
Charlotte,1982,70.0,95.0,103.0,91.0,6.0,0.0,15.033972602739725
Charlotte,1983,97.0,98.0,83.0,80.0,7.0,0.0,14.786027397260273
Charlotte,1984,92.0,97.0,90.0,85.0,2.0,0.0,15.081420765027323
Charlotte,1985,101.0,87.0,81.0,86.0,10.0,0.0,15.487397260273971
Charlotte,1986,90.0,103.0,100.0,70.0,2.0,0.0,16.375342465753423
Charlotte,1987,99.0,91.0,85.0,80.0,10.0,0.0,15.456164383561644
Charlotte,1988,101.0,88.0,97.0,75.0,5.0,0.0,14.991803278688524
Charlotte,1989,85.0,82.0,93.0,92.0,13.0,0.0,14.981643835616438
Charlotte,1990,113.0,78.0,97.0,76.0,1.0,0.0,16.838630136986303
Charlotte,1991,88.0,97.0,97.0,79.0,4.0,0.0,16.18986301369863
Charlotte,1992,92.0,87.0,102.0,83.0,2.0,0.0,15.03879781420765
Charlotte,1993,93.0,98.0,93.0,75.0,6.0,0.0,15.502739726027396
Charlotte,1994,94.0,98.0,90.0,81.0,2.0,0.0,15.428219178082193
Charlotte,1995,94.0,92.0,90.0,86.0,3.0,0.0,15.187397260273972
Charlotte,1996,92.0,63.0,109.0,95.0,7.0,0.0,14.742622950819673
Charlotte,1997,92.0,106.0,89.0,69.0,9.0,0.0,15.09068493150685
Charlotte,1998,110.0,96.0,80.0,76.0,3.0,0.0,16.53972602739726
Charlotte,1999,109.0,99.0,88.0,64.0,5.0,0.0,15.770958904109587
Charlotte,2000,107.0,103.0,75.0,69.0,12.0,0.0,15.160655737704918
Charlotte,2001,110.0,113.0,72.0,68.0,2.0,0.0,15.853698630136988
Charlotte,2002,88.0,107.0,96.0,68.0,6.0,0.0,16.004931506849317
Charlotte,2003,89.0,77.0,109.0,81.0,9.0,0.0,14.71041095890411
Charlotte,2004,89.0,98.0,106.0,66.0,7.0,0.0,15.543989071038252
Charlotte,2005,99.0,100.0,92.0,70.0,4.0,0.0,15.697534246575344
Charlotte,2006,101.0,105.0,75.0,80.0,4.0,0.0,15.980547945205478
Charlotte,2007,130.0,108.0,59.0,66.0,2.0,0.0,16.933972602739725
Charlotte,2008,113.0,87.0,91.0,72.0,3.0,0.0,15.879781420765028
Charlotte,2009,91.0,96.0,87.0,83.0,8.0,0.0,15.555890410958902
Charlotte,2010,118.0,82.0,85.0,63.0,17.0,0.0,15.767397260273974
Charlotte,2011,108.0,106.0,73.0,74.0,4.0,0.0,16.503835616438355
Charlotte,2012,80.0,107.0,107.0,71.0,1.0,0.0,16.8551912568306
Charlotte,2013,60.0,126.0,89.0,85.0,5.0,0.0,15.033698630136987
Charlotte,2014,92.0,104.0,97.0,64.0,8.0,0.0,15.115616438356163
Charlotte,2015,69.0,111.0,113.0,67.0,5.0,0.0,16.503287671232876
Charlotte,2016,99.0,108.0,85.0,66.0,8.0,0.0,16.63360655737705
Charlotte,2017,83.0,87.0,106.0,84.0,5.0,0.0,16.803835616438356
Charlotte,2018,68.0,66.0,126.0,97.0,8.0,0.0,16.10054794520548
Charlotte,2019,96.0,81.0,97.0,86.0,5.0,0.0,16.693424657534248
Charlotte,2020,70.0,75.0,121.0,96.0,4.0,0.0,16.25245901639344
Charlotte,2021,80.0,92.0,110.0,78.0,5.0,0.0,16.372054794520547
Charlotte,2022,89.0,91.0,102.0,77.0,6.0,0.0,16.13808219178082
Charlotte,2023,103.0,86.0,98.0,77.0,1.0,0.0,16.393424657534247
Charlotte,2024,90.0,62.0,78.0,70.0,0.0,1.0,17.847826086956523
Chicago,1980,55.0,118.0,82.0,50.0,61.0,0.0,9.300546448087431
Chicago,1981,62.0,118.0,87.0,60.0,38.0,0.0,9.707123287671232
Chicago,1982,53.0,113.0,81.0,63.0,55.0,0.0,9.247945205479452
Chicago,1983,70.0,113.0,74.0,58.0,50.0,0.0,10.451232876712329
Chicago,1984,48.0,117.0,105.0,52.0,44.0,0.0,9.710655737704919
Chicago,1985,57.0,121.0,71.0,65.0,51.0,0.0,9.421643835616438
Chicago,1986,70.0,116.0,73.0,63.0,43.0,0.0,10.116986301369863
Chicago,1987,73.0,113.0,87.0,59.0,33.0,0.0,11.217260273972602
Chicago,1988,99.0,112.0,62.0,49.0,44.0,0.0,10.02896174863388
Chicago,1989,77.0,115.0,69.0,52.0,52.0,0.0,9.133150684931506
Chicago,1990,77.0,115.0,74.0,68.0,31.0,0.0,10.9586301369863
Chicago,1991,79.0,102.0,75.0,64.0,45.0,0.0,11.114246575342465
Chicago,1992,63.0,111.0,87.0,62.0,43.0,0.0,9.755191256830601
Chicago,1993,46.0,119.0,86.0,71.0,43.0,0.0,9.524657534246575
Chicago,1994,86.0,112.0,65.0,60.0,42.0,0.0,9.81835616438356
Chicago,1995,79.0,117.0,67.0,63.0,39.0,0.0,10.034794520547944
Chicago,1996,51.0,118.0,90.0,65.0,42.0,0.0,8.952732240437157
Chicago,1997,51.0,142.0,79.0,55.0,38.0,0.0,9.590958904109588
Chicago,1998,63.0,120.0,83.0,71.0,28.0,0.0,12.133424657534245
Chicago,1999,95.0,111.0,71.0,51.0,37.0,0.0,11.025479452054794
Chicago,2000,64.0,132.0,77.0,49.0,44.0,0.0,10.328142076502733
Chicago,2001,72.0,114.0,77.0,65.0,37.0,0.0,10.793972602739727
Chicago,2002,72.0,126.0,73.0,54.0,40.0,0.0,10.816986301369862
Chicago,2003,84.0,114.0,74.0,50.0,43.0,0.0,9.566575342465754
Chicago,2004,52.0,128.0,90.0,62.0,34.0,0.0,10.27896174863388
Chicago,2005,80.0,104.0,93.0,40.0,48.0,0.0,10.917260273972603
Chicago,2006,70.0,124.0,83.0,59.0,29.0,0.0,11.150136986301371
Chicago,2007,76.0,119.0,71.0,54.0,45.0,0.0,10.98054794520548
Chicago,2008,60.0,101.0,82.0,58.0,65.0,0.0,9.497814207650272
Chicago,2009,58.0,115.0,82.0,65.0,45.0,0.0,9.424383561643836
Chicago,2010,72.0,110.0,69.0,71.0,43.0,0.0,10.834246575342465
Chicago,2011,59.0,105.0,93.0,66.0,42.0,0.0,10.437260273972603
Chicago,2012,86.0,117.0,72.0,58.0,33.0,0.0,12.548360655737705
Chicago,2013,55.0,127.0,73.0,62.0,48.0,0.0,9.703287671232877
Chicago,2014,47.0,122.0,81.0,55.0,60.0,0.0,8.052876712328768
Chicago,2015,67.0,125.0,66.0,67.0,40.0,0.0,9.826849315068493
Chicago,2016,50.0,127.0,74.0,73.0,42.0,0.0,11.063661202185793
Chicago,2017,54.0,111.0,89.0,78.0,33.0,0.0,10.852328767123288
Chicago,2018,54.0,104.0,75.0,77.0,55.0,0.0,9.670136986301369
Chicago,2019,33.0,111.0,83.0,87.0,51.0,0.0,9.463561643835616
Chicago,2020,60.0,98.0,90.0,70.0,48.0,0.0,10.674863387978142
Chicago,2021,55.0,96.0,100.0,63.0,51.0,0.0,11.234794520547945
Chicago,2022,55.0,119.0,74.0,69.0,48.0,0.0,10.046849315068492
Chicago,2023,70.0,109.0,73.0,76.0,37.0,0.0,10.987397260273973
Chicago,2024,66.0,81.0,66.0,62.0,25.0,1.0,13.382274247491639
City of Baltimore,1980,94.0,109.0,78.0,59.0,26.0,0.0,12.568306010928962
City of Baltimore,1981,80.0,124.0,80.0,56.0,25.0,0.0,12.015890410958905
City of Baltimore,1982,72.0,109.0,91.0,61.0,32.0,0.0,12.228767123287671
City of Baltimore,1983,108.0,106.0,68.0,71.0,12.0,0.0,12.897260273972602
City of Baltimore,1984,82.0,108.0,96.0,59.0,21.0,0.0,12.507377049180327
City of Baltimore,1985,87.0,109.0,88.0,62.0,19.0,0.0,12.921917808219177
City of Baltimore,1986,84.0,111.0,77.0,74.0,19.0,0.0,13.001917808219178
City of Baltimore,1987,93.0,110.0,89.0,50.0,23.0,0.0,12.806301369863014
City of Baltimore,1988,111.0,96.0,85.0,59.0,15.0,0.0,12.474863387978143
City of Baltimore,1989,78.0,103.0,77.0,79.0,28.0,0.0,12.122739726027397
City of Baltimore,1990,96.0,103.0,90.0,63.0,13.0,0.0,13.874794520547946
City of Baltimore,1991,108.0,107.0,84.0,54.0,12.0,0.0,14.081917808219178
City of Baltimore,1992,66.0,126.0,92.0,68.0,14.0,0.0,12.329781420765027
City of Baltimore,1993,97.0,106.0,75.0,65.0,22.0,0.0,12.774794520547946
City of Baltimore,1994,104.0,94.0,78.0,69.0,20.0,0.0,12.76054794520548
City of Baltimore,1995,84.0,117.0,86.0,57.0,21.0,0.0,12.756438356164384
City of Baltimore,1996,73.0,86.0,98.0,81.0,28.0,0.0,11.7551912568306
City of Baltimore,1997,78.0,123.0,96.0,54.0,14.0,0.0,12.574246575342467
City of Baltimore,1998,95.0,110.0,94.0,53.0,13.0,0.0,14.136986301369863
City of Baltimore,1999,119.0,99.0,80.0,53.0,14.0,0.0,13.364657534246577
City of Baltimore,2000,77.0,125.0,82.0,63.0,19.0,0.0,12.25
City of Baltimore,2001,102.0,109.0,80.0,59.0,15.0,0.0,13.044383561643835
City of Baltimore,2002,84.0,122.0,90.0,58.0,11.0,0.0,13.608493150684932
City of Baltimore,2003,67.0,89.0,99.0,75.0,35.0,0.0,11.899452054794521
City of Baltimore,2004,86.0,113.0,80.0,72.0,15.0,0.0,12.671311475409835
City of Baltimore,2005,92.0,110.0,92.0,48.0,23.0,0.0,12.917260273972603
City of Baltimore,2006,82.0,136.0,76.0,64.0,7.0,0.0,13.762465753424658
City of Baltimore,2007,81.0,120.0,100.0,43.0,21.0,0.0,13.51972602739726
City of Baltimore,2008,83.0,116.0,92.0,61.0,14.0,0.0,13.04672131147541
City of Baltimore,2009,68.0,114.0,92.0,71.0,20.0,0.0,12.457808219178084
City of Baltimore,2010,97.0,122.0,67.0,52.0,27.0,0.0,13.448219178082192
City of Baltimore,2011,77.0,107.0,90.0,70.0,21.0,0.0,13.668767123287672
City of Baltimore,2012,72.0,122.0,106.0,54.0,12.0,0.0,14.387431693989072
City of Baltimore,2013,71.0,117.0,89.0,60.0,28.0,0.0,12.772328767123287
City of Baltimore,2014,64.0,124.0,86.0,58.0,33.0,0.0,11.904931506849316
City of Baltimore,2015,68.0,109.0,100.0,57.0,31.0,0.0,13.189041095890412
City of Baltimore,2016,82.0,102.0,92.0,72.0,18.0,0.0,13.545081967213115
City of Baltimore,2017,56.0,115.0,97.0,78.0,19.0,0.0,13.996164383561645
City of Baltimore,2018,46.0,106.0,84.0,109.0,20.0,0.0,13.274794520547946
City of Baltimore,2019,61.0,102.0,97.0,85.0,20.0,0.0,13.753424657534246
City of Baltimore,2020,50.0,112.0,97.0,99.0,8.0,0.0,13.987978142076503
City of Baltimore,2021,70.0,96.0,93.0,88.0,18.0,0.0,14.003561643835617
City of Baltimore,2022,76.0,105.0,64.0,103.0,17.0,0.0,13.276164383561644
City of Baltimore,2023,68.0,111.0,80.0,98.0,8.0,0.0,14.327671232876714
City of Baltimore,2024,69.0,76.0,73.0,75.0,7.0,1.0,15.87056856187291
City of London,1980,21.0,157.0,138.0,44.0,6.0,0.0,9.559562841530056
City of London,1981,12.0,141.0,155.0,40.0,17.0,0.0,9.532054794520548
City of London,1982,21.0,143.0,137.0,56.0,8.0,0.0,10.29013698630137
City of London,1983,29.0,142.0,134.0,46.0,14.0,0.0,10.338904109589041
City of London,1984,25.0,138.0,150.0,45.0,8.0,0.0,10.019945355191258
City of London,1985,20.0,152.0,121.0,46.0,26.0,0.0,9.273972602739725
City of London,1986,19.0,141.0,142.0,39.0,24.0,0.0,9.180821917808219
City of London,1987,18.0,145.0,130.0,57.0,15.0,0.0,9.496712328767124
City of London,1988,15.0,161.0,144.0,41.0,5.0,0.0,10.200273224043716
City of London,1989,44.0,159.0,113.0,45.0,4.0,0.0,11.188493150684932
City of London,1990,44.0,165.0,116.0,35.0,5.0,0.0,11.235616438356164
City of London,1991,24.0,162.0,127.0,44.0,8.0,0.0,9.87013698630137
City of London,1992,28.0,161.0,124.0,53.0,0.0,0.0,10.262021857923498
City of London,1993,24.0,154.0,131.0,49.0,7.0,0.0,10.024931506849315
City of London,1994,19.0,149.0,146.0,43.0,8.0,0.0,10.83095890410959
City of London,1995,39.0,160.0,121.0,35.0,10.0,0.0,10.853150684931506
City of London,1996,30.0,121.0,170.0,31.0,14.0,0.0,9.498087431693989
City of London,1997,36.0,153.0,123.0,44.0,9.0,0.0,10.853424657534246
City of London,1998,21.0,130.0,152.0,58.0,4.0,0.0,10.605753424657534
City of London,1999,13.0,145.0,154.0,45.0,8.0,0.0,10.921643835616438
City of London,2000,16.0,130.0,149.0,67.0,4.0,0.0,10.594808743169398
City of London,2001,18.0,143.0,131.0,57.0,16.0,0.0,10.244383561643835
City of London,2002,20.0,140.0,142.0,61.0,2.0,0.0,11.047945205479452
City of London,2003,43.0,162.0,117.0,38.0,5.0,0.0,10.92931506849315
City of London,2004,17.0,145.0,152.0,45.0,7.0,0.0,10.777322404371585
City of London,2005,21.0,158.0,134.0,36.0,16.0,0.0,10.77972602739726
City of London,2006,25.0,144.0,143.0,45.0,8.0,0.0,11.273972602739725
City of London,2007,22.0,160.0,125.0,54.0,4.0,0.0,10.926301369863014
City of London,2008,23.0,140.0,152.0,46.0,5.0,0.0,10.365027322404371
City of London,2009,10.0,170.0,122.0,46.0,17.0,0.0,10.476438356164383
City of London,2010,15.0,166.0,127.0,35.0,22.0,0.0,9.322191780821917
City of London,2011,30.0,166.0,123.0,42.0,4.0,0.0,11.230684931506849
City of London,2012,20.0,139.0,136.0,64.0,7.0,0.0,10.097540983606557
City of London,2013,23.0,143.0,128.0,43.0,28.0,0.0,9.902465753424657
City of London,2014,16.0,141.0,143.0,64.0,1.0,0.0,11.45890410958904
City of London,2015,19.0,141.0,146.0,50.0,9.0,0.0,10.927945205479451
City of London,2016,26.0,144.0,141.0,52.0,3.0,0.0,10.827049180327869
City of London,2017,15.0,112.0,178.0,53.0,7.0,0.0,11.143013698630137
City of London,2018,33.0,123.0,145.0,50.0,14.0,0.0,11.42027397260274
City of London,2019,30.0,112.0,151.0,64.0,8.0,0.0,11.054246575342466
City of London,2020,37.0,111.0,153.0,63.0,2.0,0.0,11.613387978142077
City of London,2021,16.0,104.0,168.0,63.0,14.0,0.0,10.727671232876713
City of London,2022,26.0,127.0,143.0,64.0,5.0,0.0,11.906849315068493
City of London,2023,28.0,109.0,152.0,70.0,6.0,0.0,11.615068493150686
City of London,2024,12.0,83.0,132.0,68.0,5.0,1.0,12.474247491638797
Cologne,1980,35.0,86.0,152.0,57.0,36.0,0.0,9.030054644808743
Cologne,1981,18.0,87.0,150.0,55.0,55.0,0.0,9.29917808219178
Cologne,1982,36.0,109.0,146.0,54.0,20.0,0.0,10.175342465753424
Cologne,1983,47.0,97.0,141.0,51.0,29.0,0.0,10.174520547945205
Cologne,1984,34.0,100.0,142.0,55.0,35.0,0.0,9.265573770491804
Cologne,1985,35.0,112.0,111.0,62.0,45.0,0.0,8.486849315068493
Cologne,1986,35.0,106.0,132.0,46.0,46.0,0.0,9.142465753424657
Cologne,1987,36.0,97.0,131.0,68.0,33.0,0.0,8.704657534246575
Cologne,1988,22.0,101.0,169.0,47.0,27.0,0.0,10.481420765027321
Cologne,1989,64.0,109.0,136.0,51.0,5.0,0.0,10.931506849315069
Cologne,1990,50.0,101.0,145.0,55.0,14.0,0.0,10.847123287671232
Cologne,1991,58.0,109.0,135.0,44.0,19.0,0.0,9.702191780821918
Cologne,1992,55.0,102.0,136.0,61.0,12.0,0.0,10.470765027322404
Cologne,1993,50.0,97.0,128.0,67.0,23.0,0.0,9.77890410958904
Cologne,1994,46.0,95.0,148.0,63.0,13.0,0.0,10.938356164383562
Cologne,1995,57.0,93.0,143.0,42.0,30.0,0.0,10.55178082191781
Cologne,1996,38.0,120.0,134.0,39.0,35.0,0.0,8.526229508196721
Cologne,1997,56.0,93.0,150.0,49.0,17.0,0.0,10.05013698630137
Cologne,1998,35.0,74.0,145.0,91.0,20.0,0.0,10.035616438356165
Cologne,1999,35.0,85.0,144.0,57.0,44.0,0.0,10.816986301369862
Cologne,2000,27.0,89.0,171.0,64.0,15.0,0.0,10.871857923497268
Cologne,2001,33.0,96.0,122.0,76.0,38.0,0.0,10.304657534246575
